"ID","longitude","latitude","name","description","image"
"1035371a-2000-4fb0-8400-fe4c0811267b","10.40414","51.637681","Herzberg am Harz -","Parkplatz an der Einhornhöhle. Großer Parkplatz im Wald . Parkmöglichkeit von 6-20Uhr. Gute Zufahrt über befestigte Straße. Sitzmöglichkeiten , Holzbänke und Holztische vorhanden. Wir waren mit unserem Wohnmobil 7m dort. Gut geeignet für Spaziergänge und Entdeckungen.",
"d180ef0f-7fd2-446e-8839-99300fc84db0","10.629356","51.750542","Braunlage -","Großer Parkplatz mitten Harz an der Wurmberg-Skipiste. In der Skisaiso kann es sehr voll sein.  Schöne Wanderwege.  Parken für Wohnmobile von 8 bis 22 Uhr",
"be7fad9a-6dc3-41b5-87f3-c99afa72f3f0","10.46004","51.637553","Bad Lauterberg im Harz - 17 Lutterstraße","Grosser Waldparkplatz. Auch für grosse Mobile geeignet. Sehr ruhig, da die Straße nur noch zu einem Waldcafé führt.",
"0410fd31-78b1-43cb-89ef-d0d32d1ae49b","10.508001","51.644038","Bad Lauterberg im Harz -","Traumhafte Aussicht ähnlich wie beim Campingplatz in der Nähe nur ohne Infrastruktur, dafür aber kostenlos. Vögel singen, Wasser rauscht. Man liegt in einer Flugschneise (Leipzig Halle). Allerdings trübt es den Standort kaum dank der traumhaften Aussicht.",
"c779b852-a506-45e0-b91a-b788718ba02d","10.861018","51.747987","Elbingerode (Harz","Sehr schöner Platz für 1 Nacht. Sehr ruhig.",
"02719e8d-5112-466a-bbd3-d258ce067cf1","10.868713","51.747124","Elbingerode (Harz","Entspannter Ort in der Nähe des Damms. Die Umgebung lädt zu kurzen Spaziergängen ein.",
"5913d9ca-16bc-45f1-9edf-54263010116c","10.28288113218423","51.82416315305794","Parkplatz für 105","Steiler start, kleine Parkplätze an der Seite. Wenn voll oben ein Wendeplatz. Weitere Parkmöglichkeiten an der Hauptstraße.",
"1860ae71-6ca6-45fe-a3e7-615627eaeb1e","11.195978347100452","51.719531870503594","P Day","Parkplatz mit fragwürdiger Erreichbarkeit",
"53a5d26b-8cb2-45e0-8cd8-18ec21359cc6","11.199309826006356","51.715242951812954","Parkplatz für 61","Parkplatz",
"4d13a3db-7625-46f3-8ee2-436d6365022b","10.992659860038478","51.85323308552101","Höhlenwohnungen Langenstein ","Parkplatz",
"ae0a9e66-69be-4f1c-9fee-2579128c4548","10.425335907825666","51.89167861448149","Parkplatz für 114 am Maltermeister Turm ","Parkplatz",
"fecbbc16-7704-4a22-9568-c329b23533e1","10.599256","51.677159","Osterode am Harz - L601","Schöner Parkplatz zwar direkt an der Straße aber gegen Abend sehr ruhig. Eine Schutzhütte und eine Sitzgelegenheit gibt es auch. Ausgangspunkt von schönen Wander Routen. Für eine Nacht bestens geeignet.",
"59a49683-fb7e-4066-bc2d-49f1f1d76f26","10.291218","51.863618","Langelsheim - 1 Am Maaßener Gaipel","Maaßener Gaipel Parkplatz 50m neben der Pizzeria. schöner Ausblick über Lautenthal.  mit Sitzgelegenheiten",
"36d2efcd-72da-420d-8ed8-63b772e35ea6","10.558862","51.86849","Parkplatz für 121, 122,169, 170 mit Seilbahn","Großer Parkplatz gegenüber dem Wohnmobilstellplatz. Kostenlos ab 18 Uhr bis 8 Uhr Bezahlt ab 8 Uhr Wir könnten hier problemlos eine Nacht verbringen.",
"5349e6ad-b080-4848-9f39-3f3e8848ebe1","11.068937701860287","51.86652638233213","Klusfels Stempelstelle ","Parkplatz",
"3b984e32-81be-4e73-bc5e-8331ffae589d","10.292255982635409","51.83253407256213","Parkplatz für 113","Parkplatz 50 Meter vor dem Glow Golf entlang der Straße. Linker weg Höhenmeter am Anfang, rechter weg stetig.",
"6bebcd50-ca12-459e-83da-50dadc8c952e","10.576020905563261","51.74608400457602","Parkplatz für 12, 75","Parkplatz",
"c5da8797-c629-4ec5-8537-b41c5f0e6164","10.58343299797798","51.63065397622994","Parkplatz im Wohngebiet","Parkplatz",
"3afb6b60-131c-49bb-9dda-6a008562b6f1","10.528138","51.88255","Bad Harzburg - 1 Am Silberborn","Ein sehr schöner Parkplatz zum übernachten, sehr ruhig. Guter Ausgangspunkt zum Wandern.",
"3ac5348e-4127-4ce5-b3e5-ad90c54791ef","10.754888866749752","51.750871810431754","Parkplatz für 40","Parkplatz",
"d3a0170b-e6e1-45c9-a5cc-df3c54b5c843","10.533400291297008","51.6088445418579","Parkplatz am Märchengrund","Weg vom Parkplatz aktuell Bäumen verschüttet, für Hunde schwer bis nicht machbar.",
"be3409bc-500f-4b6b-b7e0-4157df7873f4","10.89076","51.726151","Hasselfelde -","Toller Platz an dem sich Fuchs und Hase gute Nacht sagen. Sind im Dunkel angekommen und haben die Ruhe und den Mondschein genossen. Morgens nach dem  Wachwerden und Frühstück konnte man die schöne Natur genießen und unweit von dort fussläufig den tollen Ausblick zum Brocken. Ich habe dann noch die Hinterlassenschaften ( Papier und anderen Müll) den Touristen dort hinterlassen haben eingesammelt. Auch wenn es nicht viel war aber trotzdem mache ich das gerne an jenen naturnahen Plätzen um der Natur somit danke zu sagen für diese tolle Nacht! ?",
"a5c3a04d-9338-4d4d-847a-412e89d8e6e9","10.87527","51.75195","Elbingerode (Harz","Schöner großer Parkplatz der kaum genutzt wird. Direkt am Fluss von einem ruhigen Dorf. Geeigneter Ausgangspunkt für Wanderungen.",
"590ab4a4-b660-46e2-aecf-03543dd0483b","10.887763","51.742856","Elbingerode -","Parkplatz der Harzadrenalin-Hängebrücke ZipLine und Aussichtsturm. Stellplatz ausgeschildert, Stellplätze nicht markiert. Toiletten sind zugänglich.",
"37545740-1efa-478b-b5be-7f5ae3379686","10.8738","51.763802","Elbingerode - B27","Kostenloser Parkplatz mit Zugang zum blauen See. In unmittelbarer Nähe ist die Bundesstraße 27 und eine Bahnlinie. Der kurze Weg zum blauen See ist schnell gelaufen und man hat einen schönen Ausblick auf den See. Baden ist dort möglich.",
"746cc8ee-bd80-4236-8219-dc7539db60d7","10.806681716529077","51.8249323852896","Parkplatz für 31, 32, 33 am Tierpark ","Parkplatz",
"fe8ce7a8-1a69-4d1c-bc65-c4617530ee29","10.67023","51.760088","Parkplatz für 9,10, 11, 13, 14, 20, 22","Toller Platz mit Bach für eine ruhige Nacht",
"c4f8683f-94b6-444a-92da-3a9970056c11","11.136832237243652","51.60490988083562","Parkplatz","Parkplatz am Waldweg",
"ffa8f752-f233-4d53-bfff-6dc979b69e86","10.639546130190865","51.587738468247515","Parkplatz für 167","Parkplatz",
"c02d9662-290d-4cd1-8c89-3d39fd5bf2a3","11.09239198289067","51.48864836174672","Parkplatz für 213","Parkplatz",
"acdfda03-769d-4a08-a833-a257a510ec5e","11.275503720974976","51.68841511853662","Parkplatz","Parkplatz",
"91211160-dae7-4c49-ba2a-0c8390500b52","11.348193949077642","51.71510221515728","Parkplatz für 201","Parkplatz",
"ecb994e4-68fe-480c-851d-fe4fe21add3a","10.802748949240048","51.7612498887446","Parkplatz für 39,42","Parkplatz",
"d762200f-b044-42fb-81d6-9674b02e741a","10.812915198854988","51.77263508391409","Parkplatz für 38","Parkplatz",
